-2.6943;-0.370371;0.038596;0.0334785;2.6943;-2.6943;-0.370371;0.038596;0.0334785;0.000571364;0.0385963;-0.0385965;0.099789;-0.0334784;-0.0237266;-0.0137174;-0.0237266;0.000571394;0.0215544;0.0076971;;-0.192451;0.0240564;0.240562;-0.240562;0.00925927;-0.00705126;-0.0740741;0.0300704;-0.00296898
-0.370372;-2.69431;-2.69427;-0.370369;-0.0385966;-0.370372;-2.69431;-2.69427;-0.370369;-0.0385958;0.0334785;0.0997891;-0.0385967;-0.0385955;0.0997888;0.0334784;0.000571416;-0.0237266;-0.0237267;0.000571359;-0.192451;;-0.19245;0.00925923;0.240565;0.240561;0.00925929;0.0300704;-0.0740741;0.0300703
0.0334786;0.0385966;-0.370375;-2.69431;0.000571383;0.0334786;0.0385966;-0.370375;-2.69431;2.69427;-0.0137174;-0.0237267;-0.0334785;0.0997894;-0.0385967;0.0385955;0.0076971;0.0215544;0.000571474;-0.0237266;0.0240564;-0.19245;;-0.00705127;0.00925921;-0.240565;0.240561;-0.00296898;0.0300703;-0.0740741
0.0997889;0.0334785;-0.0237265;-0.0137174;-2.6943;-0.37037;-0.0385964;0.0334783;0.000571375;0.00769709;-2.6943;-0.37037;-0.0385964;0.0334783;0.000571375;0.00769709;0.0997889;0.0334785;-0.0237265;-0.0137174;0.240562;0.00925923;-0.00705127;;-0.192449;-0.0240562;0.00712778;0.240562;0.00925923;-0.00705127
-0.0385961;0.0385967;0.0997888;0.0334785;-0.370369;-2.69429;2.69431;-0.370369;-0.0385966;-0.0334784;-0.370369;-2.69429;2.69431;-0.370369;-0.0385966;-0.0334784;-0.0385961;0.0385967;0.0997888;0.0334785;-0.240562;0.240565;0.00925921;-0.192449;;0.19245;-0.0240563;-0.240562;0.240565;0.00925921
0.0334784;0.0997888;0.0385967;-0.0385967;-0.0334784;-0.0385962;-0.370369;2.69431;-2.69431;-0.370369;-0.0334784;-0.0385962;-0.370369;2.69431;-2.69431;-0.370369;0.0334784;0.0997888;0.0385967;-0.0385967;0.00925927;0.240561;-0.240565;-0.0240562;0.19245;;-0.19245;0.00925927;0.240561;-0.240565
-0.0137174;-0.0237266;0.0334785;0.0997888;0.00769711;0.000571369;0.0334784;-0.0385966;-0.370369;-2.69431;0.00769711;0.000571369;0.0334784;-0.0385966;-0.370369;-2.69431;-0.0137174;-0.0237266;0.0334785;0.0997888;-0.00705126;0.00925929;0.240561;0.00712778;-0.0240563;-0.19245;;-0.00705126;0.00925929;0.240561
-0.0237266;0.000571394;0.0215544;0.0076971;0.0385963;-0.0385965;0.099789;-0.0334784;-0.0237266;-0.0137174;2.6943;-2.6943;-0.370371;0.038596;0.0334785;0.000571364;-2.6943;-0.370371;0.038596;0.0334785;-0.0740741;0.0300704;-0.00296898;0.240562;-0.240562;0.00925927;-0.00705126;;-0.192451;0.0240564
0.000571416;-0.0237266;-0.0237267;0.000571359;0.0334785;0.0997891;-0.0385967;-0.0385955;0.0997888;0.0334784;-0.0385966;-0.370372;-2.69431;-2.69427;-0.370369;-0.0385958;-0.370372;-2.69431;-2.69427;-0.370369;0.0300704;-0.0740741;0.0300703;0.00925923;0.240565;0.240561;0.00925929;-0.192451;;-0.19245
0.0076971;0.0215544;0.000571474;-0.0237266;-0.0137174;-0.0237267;-0.0334785;0.0997894;-0.0385967;0.0385955;0.000571383;0.0334786;0.0385966;-0.370375;-2.69431;2.69427;0.0334786;0.0385966;-0.370375;-2.69431;-0.00296898;0.0300703;-0.0740741;-0.00705127;0.00925921;-0.240565;0.240561;0.0240564;-0.19245;
